	ref	merged	Index	Celltype	genenames
Seurat v3 - Heart.endothelial cell-Kank3	0.759244740009308	0.760601878166199	Seurat v3	Heart.endothelial cell	Kank3
TM, FACS - Heart.erythrocyte-Hba-a2	0.733333349227905	0.733333349227905	TM, FACS	Heart.erythrocyte	a2
TM, FACS - Heart.erythrocyte-Hbb-b2	0.689655125141144	0.689655125141144	TM, FACS	Heart.erythrocyte	b2
TM, FACS - Heart.erythrocyte-Gypa	0.299999982118607	0.299999982118607	TM, FACS	Heart.erythrocyte	Gypa
TM, FACS - Heart.erythrocyte-Hbq1b	0.266666680574417	0.266666680574417	TM, FACS	Heart.erythrocyte	Hbq1b
TM, FACS - Heart.erythrocyte-Snca	0.259740263223648	0.259740263223648	TM, FACS	Heart.erythrocyte	Snca
TM, FACS - Heart.erythrocyte-Hba-a1	0.203703701496124	0.203703701496124	TM, FACS	Heart.erythrocyte	a1
TM, FACS - Heart.erythrocyte-Apol11b	0.173913046717644	0.173913046717644	TM, FACS	Heart.erythrocyte	Apol11b
TM, FACS - Heart.erythrocyte-Apol11a	0.15384615957737	0.15384615957737	TM, FACS	Heart.erythrocyte	Apol11a
TM, FACS - Heart.erythrocyte-0610005C13Rik	0.148148149251938	0.148148149251938	TM, FACS	Heart.erythrocyte	0610005C13Rik
TM, FACS - Heart.erythrocyte-Apcs	0.148148149251938	0.148148149251938	TM, FACS	Heart.erythrocyte	Apcs
TM, FACS - Heart.erythrocyte-Ddn	0.142857149243355	0.142857149243355	TM, FACS	Heart.erythrocyte	Ddn
TM, FACS - Heart.erythrocyte-Hbq1a	0.142857149243355	0.142857149243355	TM, FACS	Heart.erythrocyte	Hbq1a
TM, FACS - Heart.erythrocyte-Mbl1	0.137931033968925	0.137931033968925	TM, FACS	Heart.erythrocyte	Mbl1
TM, FACS - Heart.erythrocyte-9230112D13Rik	0.133333340287209	0.133333340287209	TM, FACS	Heart.erythrocyte	9230112D13Rik
TM, FACS - Heart.erythrocyte-Mup12	0.133333340287209	0.133333340287209	TM, FACS	Heart.erythrocyte	Mup12
TM, FACS - Heart.erythrocyte-Ces1g	0.129032254219055	0.129032254219055	TM, FACS	Heart.erythrocyte	Ces1g
TM, FACS - Heart.erythrocyte-Asgr1	0.125	0.125	TM, FACS	Heart.erythrocyte	Asgr1
TM, FACS - Heart.erythrocyte-Trim10	0.125	0.125	TM, FACS	Heart.erythrocyte	Trim10
TM, FACS - Heart.erythrocyte-Car5a	0.117647059261799	0.117647059261799	TM, FACS	Heart.erythrocyte	Car5a
TM, FACS - Heart.erythrocyte-Hbb-b1	0.113402061164379	0.113402061164379	TM, FACS	Heart.erythrocyte	b1
TM, FACS - Heart.erythrocyte-2210039B01Rik	0.111111111938953	0.111111111938953	TM, FACS	Heart.erythrocyte	2210039B01Rik
TM, FACS - Heart.erythrocyte-Apoa4	0.111111111938953	0.111111111938953	TM, FACS	Heart.erythrocyte	Apoa4
TM, FACS - Heart.erythrocyte-Il1rn	0.111111111938953	0.111111111938953	TM, FACS	Heart.erythrocyte	Il1rn
TM, FACS - Heart.erythrocyte-Klra3	0.111111111938953	0.111111111938953	TM, FACS	Heart.erythrocyte	Klra3
TM, FACS - Heart.erythrocyte-Pla2g12b	0.111111111938953	0.111111111938953	TM, FACS	Heart.erythrocyte	Pla2g12b
TM, FACS - Heart.erythrocyte-Slc4a1	0.111111111938953	0.111111111938953	TM, FACS	Heart.erythrocyte	Slc4a1
TM, FACS - Heart.erythrocyte-Hgd	0.10810811072588	0.10810811072588	TM, FACS	Heart.erythrocyte	Hgd
TM, FACS - Heart.erythrocyte-Hamp2	0.105263158679008	0.105263158679008	TM, FACS	Heart.erythrocyte	Hamp2
TM, FACS - Heart.erythrocyte-Hao1	0.105263158679008	0.105263158679008	TM, FACS	Heart.erythrocyte	Hao1
TM, FACS - Heart.erythrocyte-9530008L14Rik	0.102564103901386	0.102564103901386	TM, FACS	Heart.erythrocyte	9530008L14Rik
TM, FACS - Heart.fibroblast-Loxl1	0.939393997192383	0.939393997192383	TM, FACS	Heart.fibroblast	Loxl1
TM, FACS - Heart.fibroblast-Htra3	0.925706505775452	0.925706505775452	TM, FACS	Heart.fibroblast	Htra3
TM, FACS - Heart.fibroblast-Col1a1	0.914721488952637	0.914721488952637	TM, FACS	Heart.fibroblast	Col1a1
TM, FACS - Heart.fibroblast-Pdgfra	0.903290152549744	0.903290152549744	TM, FACS	Heart.fibroblast	Pdgfra
TM, FACS - Heart.fibroblast-Lrp1	0.894418597221375	0.894418597221375	TM, FACS	Heart.fibroblast	Lrp1
TM, FACS - Heart.fibroblast-Gas1	0.892400622367859	0.892400622367859	TM, FACS	Heart.fibroblast	Gas1
TM, FACS - Heart.fibroblast-Clec3b	0.890167593955994	0.890167593955994	TM, FACS	Heart.fibroblast	Clec3b
TM, FACS - Heart.fibroblast-Serpinf1	0.889348030090332	0.889348030090332	TM, FACS	Heart.fibroblast	Serpinf1
TM, FACS - Heart.fibroblast-Fxyd1	0.888299107551575	0.888299107551575	TM, FACS	Heart.fibroblast	Fxyd1
TM, FACS - Heart.fibroblast-Crispld2	0.888135612010956	0.888135612010956	TM, FACS	Heart.fibroblast	Crispld2
TM, FACS - Heart.fibroblast-Cygb	0.886474013328552	0.886474013328552	TM, FACS	Heart.fibroblast	Cygb
TM, FACS - Heart.fibroblast-Mmp2	0.883532345294952	0.883532345294952	TM, FACS	Heart.fibroblast	Mmp2
TM, FACS - Heart.fibroblast-Rarres2	0.88177901506424	0.88177901506424	TM, FACS	Heart.fibroblast	Rarres2
TM, FACS - Heart.fibroblast-Fbln1	0.881502211093903	0.881502211093903	TM, FACS	Heart.fibroblast	Fbln1
TM, FACS - Heart.fibroblast-Rbp1	0.88005393743515	0.88005393743515	TM, FACS	Heart.fibroblast	Rbp1
TM, FACS - Heart.fibroblast-Col1a2	0.879635632038116	0.879635632038116	TM, FACS	Heart.fibroblast	Col1a2
TM, FACS - Heart.fibroblast-Dpt	0.879518091678619	0.879518091678619	TM, FACS	Heart.fibroblast	Dpt
TM, FACS - Heart.fibroblast-Gpm6b	0.879158496856689	0.879158496856689	TM, FACS	Heart.fibroblast	Gpm6b
TM, FACS - Heart.fibroblast-Col3a1	0.877985239028931	0.877985239028931	TM, FACS	Heart.fibroblast	Col3a1
TM, FACS - Heart.fibroblast-Mfap5	0.877226829528809	0.877226829528809	TM, FACS	Heart.fibroblast	Mfap5
TM, FACS - Heart.fibroblast-Tcf21	0.875886559486389	0.875886559486389	TM, FACS	Heart.fibroblast	Tcf21
TM, FACS - Heart.fibroblast-Lum	0.874140858650208	0.874140858650208	TM, FACS	Heart.fibroblast	Lum
TM, FACS - Heart.fibroblast-Igf1	0.870599746704102	0.870599746704102	TM, FACS	Heart.fibroblast	Igf1
TM, FACS - Heart.fibroblast-Col6a1	0.868209779262543	0.868209779262543	TM, FACS	Heart.fibroblast	Col6a1
TM, FACS - Heart.fibroblast-Matn2	0.86693549156189	0.86693549156189	TM, FACS	Heart.fibroblast	Matn2
TM, FACS - Heart.fibroblast-Dpep1	0.866171896457672	0.866171896457672	TM, FACS	Heart.fibroblast	Dpep1
TM, FACS - Heart.fibroblast-Sod3	0.865869879722595	0.865869879722595	TM, FACS	Heart.fibroblast	Sod3
TM, FACS - Heart.fibroblast-Ogn	0.861144661903381	0.861144661903381	TM, FACS	Heart.fibroblast	Ogn
TM, FACS - Heart.fibroblast-Mxra8	0.861004710197449	0.861004710197449	TM, FACS	Heart.fibroblast	Mxra8
TM, FACS - Heart.fibroblast-Abca8a	0.860715210437775	0.860715210437775	TM, FACS	Heart.fibroblast	Abca8a
TM, 10X - Heart.fibroblast-Loxl1	0.939393997192383	0.894382059574127	TM, 10X	Heart.fibroblast	Loxl1
TM, 10X - Heart.fibroblast-Htra3	0.925706505775452	0.844621479511261	TM, 10X	Heart.fibroblast	Htra3
TM, 10X - Heart.fibroblast-Col1a1	0.914721488952637	0.930957674980164	TM, 10X	Heart.fibroblast	Col1a1
TM, 10X - Heart.fibroblast-Pdgfra	0.903290152549744	0.915094375610352	TM, 10X	Heart.fibroblast	Pdgfra
TM, 10X - Heart.fibroblast-Gas1	0.892400622367859	0.870129883289337	TM, 10X	Heart.fibroblast	Gas1
TM, 10X - Heart.fibroblast-Clec3b	0.890167593955994	0.88248336315155	TM, 10X	Heart.fibroblast	Clec3b
TM, 10X - Heart.fibroblast-Serpinf1	0.889348030090332	0.846335709095001	TM, 10X	Heart.fibroblast	Serpinf1
TM, 10X - Heart.fibroblast-Crispld2	0.888135612010956	0.847457647323608	TM, 10X	Heart.fibroblast	Crispld2
TM, 10X - Heart.fibroblast-Cygb	0.886474013328552	0.8794926404953	TM, 10X	Heart.fibroblast	Cygb
TM, 10X - Heart.fibroblast-Mmp2	0.883532345294952	0.852534592151642	TM, 10X	Heart.fibroblast	Mmp2
TM, 10X - Heart.fibroblast-Rarres2	0.88177901506424	0.868643999099731	TM, 10X	Heart.fibroblast	Rarres2
TM, 10X - Heart.fibroblast-Fbln1	0.881502211093903	0.860125362873077	TM, 10X	Heart.fibroblast	Fbln1
TM, 10X - Heart.fibroblast-Col1a2	0.879635632038116	0.857707560062408	TM, 10X	Heart.fibroblast	Col1a2
TM, 10X - Heart.fibroblast-Dpt	0.879518091678619	0.901467561721802	TM, 10X	Heart.fibroblast	Dpt
TM, 10X - Heart.fibroblast-Gpm6b	0.879158496856689	0.890510976314545	TM, 10X	Heart.fibroblast	Gpm6b
TM, 10X - Heart.fibroblast-Col3a1	0.877985239028931	0.875502049922943	TM, 10X	Heart.fibroblast	Col3a1
TM, 10X - Heart.fibroblast-Tcf21	0.875886559486389	0.916864633560181	TM, 10X	Heart.fibroblast	Tcf21
TM, 10X - Heart.fibroblast-Lum	0.874140858650208	0.849802374839783	TM, 10X	Heart.fibroblast	Lum
TM, 10X - Heart.fibroblast-Col6a1	0.868209779262543	0.891954004764557	TM, 10X	Heart.fibroblast	Col6a1
TM, 10X - Heart.fibroblast-Matn2	0.86693549156189	0.851485073566437	TM, 10X	Heart.fibroblast	Matn2
TM, 10X - Heart.fibroblast-Abca8a	0.860715210437775	0.88095235824585	TM, 10X	Heart.fibroblast	Abca8a
Seurat v3 - Heart.fibroblast-Loxl1	0.939393997192383	0.935103952884674	Seurat v3	Heart.fibroblast	Loxl1
Seurat v3 - Heart.fibroblast-Htra3	0.925706505775452	0.917382419109344	Seurat v3	Heart.fibroblast	Htra3
Seurat v3 - Heart.fibroblast-Col1a1	0.914721488952637	0.916020929813385	Seurat v3	Heart.fibroblast	Col1a1
Seurat v3 - Heart.fibroblast-Pdgfra	0.903290152549744	0.904418408870697	Seurat v3	Heart.fibroblast	Pdgfra
Seurat v3 - Heart.fibroblast-Lrp1	0.894418597221375	0.884631454944611	Seurat v3	Heart.fibroblast	Lrp1
Seurat v3 - Heart.fibroblast-Gas1	0.892400622367859	0.890241324901581	Seurat v3	Heart.fibroblast	Gas1
Seurat v3 - Heart.fibroblast-Clec3b	0.890167593955994	0.886886060237885	Seurat v3	Heart.fibroblast	Clec3b
Seurat v3 - Heart.fibroblast-Serpinf1	0.889348030090332	0.885540843009949	Seurat v3	Heart.fibroblast	Serpinf1
Seurat v3 - Heart.fibroblast-Fxyd1	0.888299107551575	0.878116309642792	Seurat v3	Heart.fibroblast	Fxyd1
Seurat v3 - Heart.fibroblast-Crispld2	0.888135612010956	0.884437620639801	Seurat v3	Heart.fibroblast	Crispld2
Seurat v3 - Heart.fibroblast-Cygb	0.886474013328552	0.885785758495331	Seurat v3	Heart.fibroblast	Cygb
Seurat v3 - Heart.fibroblast-Mmp2	0.883532345294952	0.880771636962891	Seurat v3	Heart.fibroblast	Mmp2
Seurat v3 - Heart.fibroblast-Rarres2	0.88177901506424	0.880508303642273	Seurat v3	Heart.fibroblast	Rarres2
Seurat v3 - Heart.fibroblast-Fbln1	0.881502211093903	0.879499197006226	Seurat v3	Heart.fibroblast	Fbln1
Seurat v3 - Heart.fibroblast-Rbp1	0.88005393743515	0.870786428451538	Seurat v3	Heart.fibroblast	Rbp1
Seurat v3 - Heart.fibroblast-Col1a2	0.879635632038116	0.877467274665833	Seurat v3	Heart.fibroblast	Col1a2
Seurat v3 - Heart.fibroblast-Dpt	0.879518091678619	0.881560981273651	Seurat v3	Heart.fibroblast	Dpt
Seurat v3 - Heart.fibroblast-Gpm6b	0.879158496856689	0.880195558071136	Seurat v3	Heart.fibroblast	Gpm6b
Seurat v3 - Heart.fibroblast-Col3a1	0.877985239028931	0.877742946147919	Seurat v3	Heart.fibroblast	Col3a1
Seurat v3 - Heart.fibroblast-Mfap5	0.877226829528809	0.872082948684692	Seurat v3	Heart.fibroblast	Mfap5
Seurat v3 - Heart.fibroblast-Tcf21	0.875886559486389	0.878551840782166	Seurat v3	Heart.fibroblast	Tcf21
Seurat v3 - Heart.fibroblast-Lum	0.874140858650208	0.871755063533783	Seurat v3	Heart.fibroblast	Lum
Seurat v3 - Heart.fibroblast-Igf1	0.870599746704102	0.86138391494751	Seurat v3	Heart.fibroblast	Igf1
Seurat v3 - Heart.fibroblast-Col6a1	0.868209779262543	0.870421946048737	Seurat v3	Heart.fibroblast	Col6a1
Seurat v3 - Heart.fibroblast-Matn2	0.86693549156189	0.865507781505585	Seurat v3	Heart.fibroblast	Matn2
Seurat v3 - Heart.fibroblast-Dpep1	0.866171896457672	0.860693216323853	Seurat v3	Heart.fibroblast	Dpep1
Seurat v3 - Heart.fibroblast-Sod3	0.865869879722595	0.858059346675873	Seurat v3	Heart.fibroblast	Sod3
Seurat v3 - Heart.fibroblast-Abca8a	0.860715210437775	0.862638592720032	Seurat v3	Heart.fibroblast	Abca8a
TM, FACS - Heart.smooth muscle cell-Higd1b	0.786469340324402	0.786469340324402	TM, FACS	Heart.smooth muscle cell	Higd1b
TM, FACS - Heart.smooth muscle cell-Rgs4	0.764818370342255	0.764818370342255	TM, FACS	Heart.smooth muscle cell	Rgs4
TM, FACS - Heart.smooth muscle cell-Ano1	0.715231835842133	0.715231835842133	TM, FACS	Heart.smooth muscle cell	Ano1
TM, FACS - Heart.smooth muscle cell-Cspg4	0.670634925365448	0.670634925365448	TM, FACS	Heart.smooth muscle cell	Cspg4
TM, FACS - Heart.smooth muscle cell-Gm13889	0.655737698078156	0.655737698078156	TM, FACS	Heart.smooth muscle cell	Gm13889
TM, FACS - Heart.smooth muscle cell-Trpc3	0.65238094329834	0.65238094329834	TM, FACS	Heart.smooth muscle cell	Trpc3
TM, FACS - Heart.smooth muscle cell-Olfr558	0.650000035762787	0.650000035762787	TM, FACS	Heart.smooth muscle cell	Olfr558
TM, FACS - Heart.smooth muscle cell-Gprc5c	0.649789035320282	0.649789035320282	TM, FACS	Heart.smooth muscle cell	Gprc5c
TM, FACS - Heart.smooth muscle cell-Rgs5	0.604456782341003	0.604456782341003	TM, FACS	Heart.smooth muscle cell	Rgs5
TM, FACS - Heart.smooth muscle cell-Serpini1	0.594507277011871	0.594507277011871	TM, FACS	Heart.smooth muscle cell	Serpini1
TM, FACS - Heart.smooth muscle cell-Vtn	0.580756008625031	0.580756008625031	TM, FACS	Heart.smooth muscle cell	Vtn
TM, FACS - Heart.smooth muscle cell-Il34	0.579572439193726	0.579572439193726	TM, FACS	Heart.smooth muscle cell	Il34
TM, FACS - Heart.smooth muscle cell-Rerg	0.565947234630585	0.565947234630585	TM, FACS	Heart.smooth muscle cell	Rerg
TM, FACS - Heart.smooth muscle cell-Notch3	0.552910029888153	0.552910029888153	TM, FACS	Heart.smooth muscle cell	Notch3
TM, FACS - Heart.smooth muscle cell-Itga7	0.545731723308563	0.545731723308563	TM, FACS	Heart.smooth muscle cell	Itga7
TM, FACS - Heart.smooth muscle cell-Kcnmb1	0.545454561710358	0.545454561710358	TM, FACS	Heart.smooth muscle cell	Kcnmb1
TM, FACS - Heart.smooth muscle cell-Tusc5	0.543999969959259	0.543999969959259	TM, FACS	Heart.smooth muscle cell	Tusc5
TM, FACS - Heart.smooth muscle cell-Ephx3	0.534391522407532	0.534391522407532	TM, FACS	Heart.smooth muscle cell	Ephx3
TM, FACS - Heart.smooth muscle cell-P2ry14	0.524038434028625	0.524038434028625	TM, FACS	Heart.smooth muscle cell	P2ry14
TM, FACS - Heart.smooth muscle cell-Adra2b	0.52173912525177	0.52173912525177	TM, FACS	Heart.smooth muscle cell	Adra2b
TM, FACS - Heart.smooth muscle cell-Colec11	0.512898325920105	0.512898325920105	TM, FACS	Heart.smooth muscle cell	Colec11
TM, FACS - Heart.smooth muscle cell-Scn3a	0.50537633895874	0.50537633895874	TM, FACS	Heart.smooth muscle cell	Scn3a
TM, FACS - Heart.smooth muscle cell-Casq2	0.483516484498978	0.483516484498978	TM, FACS	Heart.smooth muscle cell	Casq2
TM, FACS - Heart.smooth muscle cell-Cpm	0.475352168083191	0.475352168083191	TM, FACS	Heart.smooth muscle cell	Cpm
TM, FACS - Heart.smooth muscle cell-E330013P06	0.465116262435913	0.465116262435913	TM, FACS	Heart.smooth muscle cell	E330013P06
TM, FACS - Heart.smooth muscle cell-Klhl23	0.462121188640594	0.462121188640594	TM, FACS	Heart.smooth muscle cell	Klhl23
TM, FACS - Heart.smooth muscle cell-Tbx2	0.459504127502441	0.459504127502441	TM, FACS	Heart.smooth muscle cell	Tbx2
TM, FACS - Heart.smooth muscle cell-Gja4	0.458583414554596	0.458583414554596	TM, FACS	Heart.smooth muscle cell	Gja4
TM, FACS - Heart.smooth muscle cell-Ednra	0.457215815782547	0.457215815782547	TM, FACS	Heart.smooth muscle cell	Ednra
TM, FACS - Heart.smooth muscle cell-Cobll1	0.454277276992798	0.454277276992798	TM, FACS	Heart.smooth muscle cell	Cobll1
TM, 10X - Heart.smooth muscle cell-Higd1b	0.786469340324402	0.622222185134888	TM, 10X	Heart.smooth muscle cell	Higd1b
TM, 10X - Heart.smooth muscle cell-Rgs4	0.764818370342255	0.800000011920929	TM, 10X	Heart.smooth muscle cell	Rgs4
TM, 10X - Heart.smooth muscle cell-Ano1	0.715231835842133	0.731707334518433	TM, 10X	Heart.smooth muscle cell	Ano1
TM, 10X - Heart.smooth muscle cell-Cspg4	0.670634925365448	0.650000035762787	TM, 10X	Heart.smooth muscle cell	Cspg4
TM, 10X - Heart.smooth muscle cell-Gm13889	0.655737698078156	0.720000028610229	TM, 10X	Heart.smooth muscle cell	Gm13889
TM, 10X - Heart.smooth muscle cell-Olfr558	0.650000035762787	0.744186043739319	TM, 10X	Heart.smooth muscle cell	Olfr558
TM, 10X - Heart.smooth muscle cell-Rgs5	0.604456782341003	0.506666719913483	TM, 10X	Heart.smooth muscle cell	Rgs5
TM, 10X - Heart.smooth muscle cell-Serpini1	0.594507277011871	0.583333313465118	TM, 10X	Heart.smooth muscle cell	Serpini1
TM, 10X - Heart.smooth muscle cell-Vtn	0.580756008625031	0.512820541858673	TM, 10X	Heart.smooth muscle cell	Vtn
TM, 10X - Heart.smooth muscle cell-Il34	0.579572439193726	0.470588237047195	TM, 10X	Heart.smooth muscle cell	Il34
TM, 10X - Heart.smooth muscle cell-Rerg	0.565947234630585	0.5	TM, 10X	Heart.smooth muscle cell	Rerg
TM, 10X - Heart.smooth muscle cell-Notch3	0.552910029888153	0.634920656681061	TM, 10X	Heart.smooth muscle cell	Notch3
TM, 10X - Heart.smooth muscle cell-Itga7	0.545731723308563	0.472222208976746	TM, 10X	Heart.smooth muscle cell	Itga7
TM, 10X - Heart.smooth muscle cell-E330013P06	0.465116262435913	0.631578981876373	TM, 10X	Heart.smooth muscle cell	E330013P06
TM, 10X - Heart.smooth muscle cell-Tbx2	0.459504127502441	0.560000002384186	TM, 10X	Heart.smooth muscle cell	Tbx2
Seurat v3 - Heart.smooth muscle cell-Higd1b	0.786469340324402	0.772200703620911	Seurat v3	Heart.smooth muscle cell	Higd1b
Seurat v3 - Heart.smooth muscle cell-Rgs4	0.764818370342255	0.767888247966766	Seurat v3	Heart.smooth muscle cell	Rgs4
Seurat v3 - Heart.smooth muscle cell-Ano1	0.715231835842133	0.716599225997925	Seurat v3	Heart.smooth muscle cell	Ano1
Seurat v3 - Heart.smooth muscle cell-Cspg4	0.670634925365448	0.669117629528046	Seurat v3	Heart.smooth muscle cell	Cspg4
Seurat v3 - Heart.smooth muscle cell-Gm13889	0.655737698078156	0.661101877689362	Seurat v3	Heart.smooth muscle cell	Gm13889
Seurat v3 - Heart.smooth muscle cell-Trpc3	0.65238094329834	0.635761618614197	Seurat v3	Heart.smooth muscle cell	Trpc3
Seurat v3 - Heart.smooth muscle cell-Olfr558	0.650000035762787	0.659142255783081	Seurat v3	Heart.smooth muscle cell	Olfr558
Seurat v3 - Heart.smooth muscle cell-Gprc5c	0.649789035320282	0.626459121704102	Seurat v3	Heart.smooth muscle cell	Gprc5c
Seurat v3 - Heart.smooth muscle cell-Rgs5	0.604456782341003	0.59520810842514	Seurat v3	Heart.smooth muscle cell	Rgs5
Seurat v3 - Heart.smooth muscle cell-Serpini1	0.594507277011871	0.593703210353851	Seurat v3	Heart.smooth muscle cell	Serpini1
Seurat v3 - Heart.smooth muscle cell-Vtn	0.580756008625031	0.576489567756653	Seurat v3	Heart.smooth muscle cell	Vtn
Seurat v3 - Heart.smooth muscle cell-Il34	0.579572439193726	0.571428596973419	Seurat v3	Heart.smooth muscle cell	Il34
Seurat v3 - Heart.smooth muscle cell-Rerg	0.565947234630585	0.561247229576111	Seurat v3	Heart.smooth muscle cell	Rerg
Seurat v3 - Heart.smooth muscle cell-Notch3	0.552910029888153	0.559218525886536	Seurat v3	Heart.smooth muscle cell	Notch3
Seurat v3 - Heart.smooth muscle cell-Itga7	0.545731723308563	0.53846150636673	Seurat v3	Heart.smooth muscle cell	Itga7
Seurat v3 - Heart.smooth muscle cell-Kcnmb1	0.545454561710358	0.530927836894989	Seurat v3	Heart.smooth muscle cell	Kcnmb1
Seurat v3 - Heart.smooth muscle cell-Tusc5	0.543999969959259	0.526515185832977	Seurat v3	Heart.smooth muscle cell	Tusc5
Seurat v3 - Heart.smooth muscle cell-Ephx3	0.534391522407532	0.529411792755127	Seurat v3	Heart.smooth muscle cell	Ephx3
Seurat v3 - Heart.smooth muscle cell-P2ry14	0.524038434028625	0.503340780735016	Seurat v3	Heart.smooth muscle cell	P2ry14
Seurat v3 - Heart.smooth muscle cell-Adra2b	0.52173912525177	0.5	Seurat v3	Heart.smooth muscle cell	Adra2b
Seurat v3 - Heart.smooth muscle cell-Colec11	0.512898325920105	0.464807450771332	Seurat v3	Heart.smooth muscle cell	Colec11
Seurat v3 - Heart.smooth muscle cell-Scn3a	0.50537633895874	0.501240730285645	Seurat v3	Heart.smooth muscle cell	Scn3a
Seurat v3 - Heart.smooth muscle cell-Casq2	0.483516484498978	0.460815042257309	Seurat v3	Heart.smooth muscle cell	Casq2
Seurat v3 - Heart.smooth muscle cell-Cpm	0.475352168083191	0.457516342401505	Seurat v3	Heart.smooth muscle cell	Cpm
Seurat v3 - Heart.smooth muscle cell-E330013P06	0.465116262435913	0.477495133876801	Seurat v3	Heart.smooth muscle cell	E330013P06
Seurat v3 - Heart.smooth muscle cell-Klhl23	0.462121188640594	0.449399709701538	Seurat v3	Heart.smooth muscle cell	Klhl23
Seurat v3 - Heart.smooth muscle cell-Tbx2	0.459504127502441	0.467175543308258	Seurat v3	Heart.smooth muscle cell	Tbx2
Seurat v3 - Heart.smooth muscle cell-Gja4	0.458583414554596	0.450489670038223	Seurat v3	Heart.smooth muscle cell	Gja4
TM, FACS - Kidney.endothelial cell-Sox17	0.531914889812469	0.531914889812469	TM, FACS	Kidney.endothelial cell	Sox17
TM, FACS - Kidney.endothelial cell-Efnb2	0.512820482254028	0.512820482254028	TM, FACS	Kidney.endothelial cell	Efnb2
